level_0,index,Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber,COLIsEstimated,IncomeRanking,COLRanking,CrimeRanking,PopulationRanking,CityPreference,NameOfPerson,CityChosen,StateOfCityChosen
124,760,Grottoes,VA,926.0,546.5182946431114,1188.0,16.028985507246375,1506.260269674534,51964,95.08190395334093,98.1,138,2212,3.0,T,952.0,1772.0,398.5,2635.0,1,Nicholas Lee,Bismarck,ND
792,1719,Monte Vista,CO,2261.0,386.8252370671718,952.0,18.126168224299064,2453.247847242508,36901,95.39449979989848,105.8,214,3879,6.0,T,2211.0,1814.0,648.5,2106.0,1,Jordan Wood,Bismarck,ND
218,2674,Crescent City,FL,2613.0,306.9375335082705,2494.0,7.23170731707317,3612.174552814413,29000,94.48176529123828,101.5,246,1779,3.0,T,2588.0,1670.0,745.0,2685.0,1,Jennifer Richardson,Bismarck,ND
464,127,Elmwood,IL,372.0,633.2125894081921,388.0,30.032258064516128,537.5202321773572,60476,95.50662922940552,90.5,62,1862,3.0,T,507.0,1835.0,114.5,2675.0,1,Jessica Jackson,Bismarck,ND
919,1825,Blountstown,FL,2513.0,336.36609070789143,326.0,32.56578947368421,2534.057023825628,31700,94.24255558366929,101.5,76,2475,4.0,T,2491.0,1615.0,164.0,2573.0,2,Michael Gomez,Stamford,CT
495,2592,Alamosa,CO,2347.0,371.34718841514336,2461.0,7.478411053540587,3400.724922718684,35423,95.3905162206298,105.8,1158,8660,14.0,T,2285.0,1813.0,1859.5,1260.0,1,Tracy Ramirez,Bismarck,ND
183,352,Appleton,WI,234.0,687.3208379272326,923.0,18.43027784990912,952.2000840159592,62340,90.7,95.5,3851,70975,111.0,F,446.0,370.5,2347.0,247.0,1,Jessica Edwards,Bismarck,ND
348,1379,Marion,KY,2106.0,415.3946418251397,417.0,28.59433962264151,2146.887281624259,38156,91.8548198704541,93.9,106,3031,5.0,T,2138.0,909.0,258.0,2387.0,1,Johnathan Vega,Bismarck,ND
314,1496,Minneapolis,MN,126.0,746.7552182163188,2252.0,8.601400472771063,2255.5221125052176,78708,105.4,99.6,44842,385704,603.0,F,139.5,2373.0,2684.0,46.0,1,Jennifer Hernandez,Bismarck,ND
467,1402,Rice Lake,WI,1248.0,513.1790989148839,1778.0,11.399727148703956,2172.277146222369,47941,93.41962699059869,95.5,733,8356,13.0,T,1282.5,1433.0,1562.5,1288.0,2,William Callahan,Stamford,CT
664,1633,York,PA,348.0,640.5741127348643,2344.0,8.131742530579507,2369.691963104065,61367,95.8,100.5,4987,40553,63.0,F,476.0,1877.0,2417.0,390.0,2,Anne Thomas,Stamford,CT
307,2538,Elkin,NC,2044.0,424.0319769061103,2599.0,6.353395061728395,3306.468962503656,39288,92.65338969636056,96.4,648,4117,6.0,T,2043.0,1206.0,1470.0,2052.0,1,Amber Wiggins,Bismarck,ND
224,724,Manteca,CA,817.0,559.6539076168567,1214.0,15.819591261451729,1463.3130218787776,73151,130.70756588030423,146.9,4257,67344,105.0,T,212.0,2664.0,2369.0,259.0,2,Elizabeth Nichols,Stamford,CT
485,184,Red Bud,IL,453.0,616.4850219139213,448.0,27.692307692307693,637.1130198010397,58409,94.74520535578486,90.5,130,3600,6.0,T,584.0,1720.0,354.0,2174.5,1,Donna Chaney,Bismarck,ND
920,1181,Vero Beach,FL,1048.0,534.9949443882709,1651.0,12.315488936473947,1955.5318969528469,52911,98.9,101.5,1401,17254,27.0,F,873.5,2131.5,1964.0,737.0,1,David Branch,Bismarck,ND
252,113,Manchester,MD,91.0,764.7183582385389,489.0,26.398496240601503,497.3952150956018,95786,125.25657187128942,121.4,133,3511,5.0,T,36.0,2636.0,375.0,2213.0,2,Jean Hernandez,Stamford,CT
913,1540,Oneida,NY,1389.0,499.0118097923128,1834.0,11.03781512605042,2300.6253497690577,54636,109.48839071111232,143.7,952,10508,16.0,T,776.0,2507.0,1735.5,1076.5,1,Marissa Brady,Bismarck,ND
787,1107,Manor,TX,70.0,784.7205072267715,1882.0,10.75130890052356,1883.3013566606912,78505,100.04198855136244,92.6,382,4107,6.0,T,142.0,2198.0,1086.0,2054.0,2,Joshua Nguyen,Stamford,CT
280,171,McHenry,IL,32.0,822.8922561370523,610.0,23.666666666666668,610.8387675974733,82653,100.44206806368852,90.5,1161,27477,43.0,T,106.0,2218.0,1864.0,513.0,1,Ryan Flores,Bismarck,ND
763,40,Louisburg,KS,199.0,702.4811816695784,203.0,40.93,284.27099746544667,64792,92.23307569038312,86.9,100,4093,6.0,T,380.0,1070.0,245.5,2060.5,2,Rachel Stein,Stamford,CT
484,1868,Boscobel,WI,1738.0,461.7287741659708,1886.0,10.70748299319728,2564.691014527871,42784,92.6604586800585,95.5,294,3148,5.0,T,1748.0,1211.0,897.0,2344.5,2,Christopher Banks,Stamford,CT
460,1191,Fallon,NV,1107.0,529.3321710334536,1627.0,12.430232558139537,1967.886683729528,51036,96.41582883647278,103.3,688,8552,13.0,T,1030.0,1958.0,1516.5,1269.0,2,Philip Drake,Stamford,CT
576,600,Premont,TX,1179.0,521.0888790371363,554.0,24.714285714285715,1302.6730211376914,48258,92.6099211504393,92.6,112,2768,4.0,T,1255.0,1191.0,278.0,2472.0,2,Derrick Hall,Stamford,CT
857,1213,Chestertown,MD,1147.0,525.199526818018,1632.0,12.411192214111924,1994.7513629522853,53875,102.58006195551609,121.4,411,5101,8.0,T,818.0,2302.0,1134.5,1810.0,1,Teresa Johnson,Bismarck,ND
647,2641,Poplar Bluff,MO,2332.0,372.965776549228,2658.0,5.546168958742633,3535.9847284738094,33955,91.04052472095456,91.2,3054,16938,26.0,T,2366.0,508.0,2271.0,752.0,1,Mr. Paul Williams,Bismarck,ND
322,1641,Vernon,TX,1762.0,459.2292139877382,1595.0,12.631205673758863,2376.6928703557805,42122,91.72325870610813,92.6,846,10686,17.0,T,1819.0,854.0,1671.0,1063.0,2,Micheal Martin,Stamford,CT
4,1017,Independence,OR,1655.5,471.18218640036736,702.0,21.71081677704194,1798.189158570366,48601,103.14693849377262,127.5,453,9835,15.0,T,1225.5,2316.5,1214.0,1143.0,2,Heather Garner,Stamford,CT
861,402,Torrington,CT,632.0,586.4448669201521,827.0,19.62582056892779,1040.8424472512638,61694,105.2,119.5,1828,35876,56.0,F,466.0,2367.0,2084.0,430.0,2,Randy Martinez,Stamford,CT
320,150,Wapakoneta,OH,481.0,611.2104359174663,311.0,33.45035460992908,572.7844271626107,58333,95.43848823922389,92.9,282,9433,15.0,T,587.5,1824.0,865.5,1169.5,1,April Rodriguez,Bismarck,ND
633,183,Oakland,TN,85.0,771.6079082205148,630.0,23.141732283464567,635.7082664241515,75000,97.19962587341192,90.0,254,5878,9.0,T,184.0,2033.0,765.5,1644.0,2,Julie Lucas,Stamford,CT
735,1840,Rochester,NY,482.0,611.1904761904763,2499.0,7.20810638749381,2545.0589384138043,59041,96.6,143.7,28274,203802,319.0,F,554.0,1965.5,2657.0,85.0,2,Caitlyn Vang,Stamford,CT
247,2530,Thomasville,AL,2545.0,327.4547342737194,2084.0,9.553879310344827,3289.389153019144,29649,90.54381230969288,88.6,464,4433,7.0,T,2572.0,311.0,1232.0,1958.0,1,Emily Finley,Bismarck,ND
287,610,Benton,KY,1165.0,523.274425475271,616.0,23.491891891891893,1317.8319316210243,48711,93.08882228623648,93.9,185,4346,7.0,T,1213.0,1342.0,563.5,1993.0,1,Beverly Davis,Bismarck,ND
497,1539,Bozeman,MT,1865.0,446.94333599361534,1347.0,14.735855855855856,2300.572537434975,56002,125.3,100.8,2775,40892,64.0,F,702.0,2637.0,2234.0,387.0,2,Diana Watson,Stamford,CT
932,969,Sulphur,OK,1550.0,482.9938208738794,804.0,20.016129032258064,1746.1145437799892,43750,90.5808689660734,88.2,248,4964,8.0,T,1662.5,317.0,751.0,1839.0,2,Mr. Robert Silva,Stamford,CT
240,2490,Franklin,VA,2160.0,408.6189177070625,2392.0,7.850088183421517,3222.927861432831,38047,93.11120545641444,98.1,1134,8902,14.0,T,2144.0,1357.0,1841.0,1230.0,1,Jessica Elliott,Bismarck,ND
41,721,Union City,PA,1373.0,501.48476470964187,492.0,26.36,1458.4899725400926,47566,94.85033912753175,100.5,125,3295,5.0,T,1310.0,1734.0,330.5,2275.0,2,Jeffrey Ruiz,Stamford,CT
375,645,Sebastian,FL,905.0,549.1737727595439,1022.0,17.465174129353233,1365.1040253401936,52911,96.3465529938319,101.5,1206,21063,33.0,T,873.5,1946.0,1885.0,640.0,1,Meghan Turner,Bismarck,ND
226,1754,Freeport,IL,1945.0,437.6575987914159,1545.0,13.024141630901289,2483.9585342754817,39788,90.91125142091418,90.5,1864,24277,38.0,T,2009.0,451.0,2095.0,578.0,2,Nathan Brown,Stamford,CT
393,1952,Roswell,NM,1428.0,495.08690614136736,2210.0,8.804846225535881,2631.213408296636,42726,86.3,90.6,5365,47238,74.0,F,1754.0,57.5,2436.0,355.0,1,Patrick Robinson,Bismarck,ND
415,2462,Williston,FL,2396.0,362.548581230955,2072.0,9.601973684210526,3167.6489704511137,34125,94.12531662415,101.5,304,2919,5.0,T,2354.0,1586.0,924.5,2427.0,1,Megan Rodriguez,Bismarck,ND
588,499,Swanton,VT,1172.0,522.2569984450951,157.0,47.05072463768116,1182.4690270785109,52321,100.18247750776769,114.8,138,6493,10.0,T,922.5,2203.0,398.5,1538.0,1,Jose Oconnor,Bismarck,ND
874,1262,Guthrie,OK,1818.0,452.4671911228001,928.0,18.346811819595647,2041.1535953964856,40855,90.29383964529686,88.2,643,11797,18.0,T,1923.0,272.0,1460.5,988.0,2,Michael Miller,Stamford,CT
71,313,St. George,UT,516.0,605.1734693877551,707.0,21.66795137859472,875.274242737669,59307,98.0,101.5,3373,73086,114.0,F,546.0,2093.5,2306.0,238.0,1,Tyler Vasquez,Bismarck,ND
329,978,Winona,MS,1757.0,459.926563256434,147.0,49.43181818181818,1763.1386786069893,41110,89.38383490818066,85.1,88,4350,7.0,T,1902.0,173.0,207.0,1990.0,1,Andrea Martinez,Bismarck,ND
39,1399,Ithaca,NY,1425.0,495.4080629301868,1637.0,12.381961762261014,2170.3442123313066,50383,101.7,143.7,2406,29791,47.0,F,1075.0,2256.5,2186.0,483.0,2,Tracy Johnson,Stamford,CT
572,442,Cape Coral,FL,731.0,571.9901932212448,821.0,19.72120467117394,1099.2733963850849,55540,97.09956684260358,101.5,8135,160432,251.0,T,727.0,2021.0,2531.0,107.0,1,Justin Williams,Bismarck,ND
980,1964,Mobile,AL,1181.0,520.8946772366932,2364.0,8.014636138069664,2642.585287176177,45995,88.3,88.6,31839,255178,399.0,F,1457.0,122.0,2668.0,70.0,1,Mckenzie Hines,Bismarck,ND
556,1322,Auburn,NY,1298.0,508.8580576307364,1652.0,12.312849162011172,2100.930270142253,47680,93.7,143.7,2148,26448,41.0,F,1300.0,1487.5,2142.0,528.0,2,Michael Jackson,Stamford,CT
14,251,Kalama,WA,287.0,667.0001503072723,733.0,21.22222222222222,787.1835872272744,73646,110.41376822190055,112.8,108,2292,4.0,T,204.0,2529.0,267.0,2612.5,2,David Webster,Stamford,CT
752,2008,El Centro,CA,1239.0,514.0469208211144,2372.0,7.952326249282022,2676.0988397292053,52587,102.3,146.9,5223,41535,65.0,F,901.5,2289.0,2429.0,382.0,2,Natasha Sanders,Stamford,CT
982,1273,Graham,TX,1490.0,488.4892210389962,1405.0,14.26588628762542,2047.956298361857,44971,92.06139677831284,92.6,598,8531,13.0,T,1556.0,986.0,1416.0,1271.0,1,Jordan Montoya,Bismarck,ND
742,1448,Murfreesboro,NC,2021.0,427.1422929989541,913.0,18.56153846153846,2217.6586752699345,39583,92.66935316118868,96.4,130,2413,4.0,T,2023.0,1214.0,354.0,2589.0,1,Andrew Mills,Bismarck,ND
923,2027,Versailles,KY,454.0,616.2412266937979,2647.0,5.767103347889374,2685.651690000027,59186,96.04355800331538,93.9,1374,7924,12.0,T,550.0,1911.0,1947.0,1338.0,1,Cheryl Johnson,Bismarck,ND
58,1841,Winston-Salem,NC,832.0,557.5328947368421,2406.0,7.806682977511143,2545.792607421115,50847,91.2,96.4,29837,232928,364.0,F,1043.0,593.5,2663.0,75.0,1,Carolyn Jones,Bismarck,ND
60,56,Waterloo,WI,182.0,713.6961559140492,282.0,35.06521739130435,335.6307494852044,70714,99.08137995984404,95.5,92,3226,5.0,T,260.0,2146.0,215.0,2312.0,1,Hannah Brooks DDS,Bismarck,ND
109,867,Narrows,VA,1613.0,475.6701524060662,232.0,38.57142857142857,1629.5990304366287,44548,93.65313290031834,98.1,56,2160,3.0,T,1591.0,1481.0,96.0,2642.0,2,Kenneth Cooper PhD,Stamford,CT
401,2267,New Castle,IN,1740.0,461.5875470908744,2309.0,8.30335016062414,2891.207533194392,42131,91.27412614471058,91.1,2179,18093,28.0,T,1818.0,616.0,2146.5,708.0,1,Amber Chang,Bismarck,ND
465,1174,Tonkawa,OK,1361.0,502.4258111102265,1392.0,14.387387387387388,1946.78838089814,45640,90.8392821203748,88.2,222,3194,5.0,T,1488.0,420.0,672.0,2328.0,2,Jennifer Mccarthy,Stamford,CT
443,57,Truckee,CA,194.0,704.0662650602409,281.0,35.16204690831557,341.4630287454265,93500,132.8,146.9,469,16491,26.0,F,40.0,2677.0,1239.5,766.0,2,Joseph Young,Stamford,CT
215,428,Hanford,CA,628.0,586.7362428842505,880.0,18.95828677839851,1081.1031403154834,61842,105.4,146.9,2685,50903,80.0,F,460.0,2373.0,2222.0,341.0,2,Andrew Davis,Stamford,CT
814,2379,Valdosta,GA,2062.0,421.9843049327354,2213.0,8.785726569217541,3024.766602566221,37641,89.2,89.8,5815,51089,80.0,F,2168.0,160.0,2449.0,340.0,2,Patricia Reyes,Stamford,CT
632,2534,Macon,GA,1942.0,437.8669724770642,2657.0,5.555728712130657,3291.0504402090223,38182,87.2,89.8,16042,89125,139.0,F,2134.0,83.0,2615.0,197.0,2,Javier Johnson,Stamford,CT
159,1881,Diboll,TX,2464.0,348.016883168371,760.0,20.74812030075188,2578.5453263419668,31865,91.56164985416432,92.6,266,5519,9.0,T,2482.0,784.0,805.0,1709.5,2,Stacey Johnson,Stamford,CT
455,2284,Kenton,OH,1885.0,444.02409610562734,2225.0,8.719912472647703,2916.1361422265595,40714,91.69322196044668,92.9,914,7970,12.0,T,1934.0,843.0,1720.0,1331.0,1,Aimee Mayo,Bismarck,ND
789,1892,Schulenburg,TX,1299.0,508.7684423805583,2231.0,8.707936507936507,2581.6200340096525,47000,92.37994357528184,92.6,315,2743,4.0,T,1361.5,1121.0,947.5,2482.0,2,Robert Bowen,Stamford,CT
77,2108,Mount Pleasant,TN,2124.0,413.3443716283143,1738.0,11.68041237113402,2744.452586582614,37476,90.66532066801432,90.0,388,4532,7.0,T,2175.0,348.0,1093.0,1934.0,1,Grace Rowe,Bismarck,ND
912,820,Fairfield,CA,426.0,622.1230402629111,1514.0,13.340417360133143,1572.791149517316,83858,134.7932717048405,146.9,7811,104202,163.0,T,95.0,2683.0,2522.0,164.0,1,Todd Smith,Bismarck,ND
866,435,Sealy,TX,543.0,600.1082162811384,949.0,18.14887640449438,1093.366361289755,56934,94.8728886813434,92.6,356,6461,10.0,T,652.0,1739.0,1035.5,1548.0,1,Jonathan Carr,Bismarck,ND
321,151,Kiel,WI,351.5,639.1191813789451,456.0,27.46875,575.7501628310669,62523,97.8268245135472,95.5,128,3516,5.0,T,437.5,2080.5,342.0,2208.5,2,Tracy Hull,Stamford,CT
725,1966,Great Bend,KS,1234.0,514.8013397303316,2337.0,8.179181771103055,2642.78735429092,46646,90.60970980462984,86.9,1931,15794,25.0,T,1397.0,324.0,2110.0,788.0,1,Dr. Scott Lewis MD,Bismarck,ND
796,2587,Thomaston,GA,2540.0,329.06454441036834,2254.0,8.589268292682927,3395.89693600969,29905,90.87882759774388,89.8,1025,8804,14.0,T,2564.0,435.0,1779.0,1241.0,1,Zachary Smith,Bismarck,ND
512,2092,Sallisaw,OK,2431.0,356.2794448154983,1257.0,15.438144329896907,2736.751724216137,32145,90.2241217330023,88.2,582,8985,14.0,T,2470.0,263.0,1398.0,1215.0,2,Anthony Howell,Stamford,CT
406,2402,Madras,OR,2072.0,420.734239023253,2243.0,8.64041604754829,3053.560708418944,43036,102.28784826238376,127.5,673,5815,9.0,T,1729.5,2287.0,1502.5,1660.0,1,Bonnie Barber,Bismarck,ND
245,1059,Honolulu,HI,1110.0,528.9873417721519,1461.0,13.81585030749771,1834.835414962334,83580,158.0,185.6,68781,950268,1486.0,F,97.0,2718.0,2699.0,11.0,2,Edward Garcia,Stamford,CT
606,640,Cambridge,MN,296.0,664.0361529782836,1326.0,14.871508379888269,1358.6360807810163,66632,100.34393413844607,99.6,537,7986,12.0,T,332.0,2211.0,1337.5,1326.0,1,Christina Hahn,Bismarck,ND
996,1931,Willits,CA,2327.0,374.6037305236065,1199.0,15.906451612903226,2617.7337526952583,40409,107.87132296712016,146.9,310,4931,8.0,T,1961.0,2444.0,938.0,1843.0,2,Tyler Gordon,Stamford,CT
80,2577,Harlan,KY,2652.0,292.1085412260188,2093.0,9.474226804123711,3378.424632872546,27006,92.45193545745764,93.9,194,1838,3.0,T,2647.0,1140.0,585.5,2677.5,2,Adam Morales,Stamford,CT
160,1193,Cortland,NY,1852.0,449.01831461541576,676.0,22.24565756823821,1971.517182273591,48487,107.98445947918432,143.7,806,17930,28.0,T,1235.0,2452.0,1628.5,711.0,2,Michael Ruiz,Stamford,CT
553,2285,Sumiton,AL,1267.0,511.6088575407716,2629.0,5.9953271028037385,2918.377974149339,46615,91.11452882983971,88.6,428,2566,4.0,T,1399.0,552.0,1167.0,2550.5,2,James Martin,Stamford,CT
213,708,Calistoga,CA,1182.0,520.8719034756207,832.0,19.59701492537313,1445.4577129753743,67119,128.85893739350348,146.9,268,5252,8.0,T,319.0,2649.0,812.0,1771.0,2,Alexander Parker,Stamford,CT
754,1856,Horse Cave,KY,2555.0,325.7335433845684,25.0,143.25,2555.122306270289,30000,92.09981780900384,93.9,16,2292,4.0,T,2562.0,1006.0,20.0,2612.5,2,Joan Dean,Stamford,CT
187,1352,Luray,VA,1674.0,469.3419150420668,1305.0,14.990654205607475,2122.569433493284,43917,93.57144246548648,98.1,321,4812,8.0,T,1648.0,1462.0,965.5,1867.0,2,Christopher Morales,Stamford,CT
528,1858,Cincinnati,OH,220.0,693.0627705627705,2547.0,6.8612332528230215,2556.483717921943,64039,92.4,92.9,48441,332365,520.0,F,406.0,1125.0,2687.0,54.0,2,Heather Fox,Stamford,CT
543,1692,Shenandoah,PA,2138.0,411.351023562336,1152.0,16.257142857142856,2428.610302209888,38606,93.85171736214158,100.5,315,5121,8.0,T,2096.0,1525.0,947.5,1804.0,2,Karen Ho,Stamford,CT
228,1465,Angola,IN,759.0,568.217423644906,2097.0,9.463718820861676,2230.1322830720155,52984,93.24599668226838,91.1,882,8347,13.0,T,869.0,1396.0,1696.0,1291.0,2,John Matthews,Stamford,CT
423,539,Douglas,WY,371.0,633.5026785476316,1169.0,16.17,1226.459130994588,61296,96.75728623677996,93.6,400,6468,10.0,T,478.0,1986.0,1113.0,1545.5,1,William Rush,Bismarck,ND
338,1619,Port Arthur,TX,829.0,558.100587756598,2207.0,8.81900593935605,2357.5601795076195,52174,93.48494007097234,92.6,6398,56424,88.0,T,937.0,1444.0,2476.0,309.0,2,Michael Glenn,Stamford,CT
383,185,Allentown,NJ,623.0,586.9879396416706,137.0,51.30555555555556,637.8855696753141,65272,111.19819606488949,118.3,36,1847,3.0,T,370.5,2541.0,50.0,2676.0,2,Natalie Jefferson,Stamford,CT
91,1226,Farmington,NM,505.0,608.2466063348415,1949.0,10.291685912240183,2013.3618651399952,53769,88.4,90.6,4330,44563,70.0,F,827.0,124.5,2374.0,365.0,2,Chelsea Weaver,Stamford,CT
764,1687,San Bernardino,CA,1191.0,520.1089042375909,2110.0,9.37786564986113,2422.928187132256,67004,128.82686578538542,146.9,21243,199214,312.0,T,322.5,2648.0,2635.0,89.0,2,Megan Torres,Stamford,CT
750,1691,Elizabeth City,NC,1692.0,466.9923161361142,1741.0,11.64017907106883,2427.7448383221827,42543,91.1,96.4,1787,20801,33.0,F,1775.0,542.0,2073.0,643.0,1,Vanessa Williams,Bismarck,ND
284,2424,Saluda,SC,2483.0,344.7722778498268,1835.0,11.037037037037036,3087.4769634768127,31797,92.2260925336053,94.8,270,2980,5.0,T,2487.0,1067.0,818.5,2403.0,2,Brandon Alvarez,Stamford,CT
343,1303,Victorville,CA,1440.5,493.9384584606271,1504.0,13.399381868131869,2082.560023144591,54541,110.42063857505354,146.9,8736,117057,183.0,T,780.5,2530.5,2546.0,141.0,1,Teresa Le,Bismarck,ND
733,2219,Yreka,CA,2238.0,393.75095980631534,1752.0,11.54874213836478,2842.208296378012,42547,108.05560961915803,146.9,636,7345,11.0,T,1773.0,2457.0,1452.5,1411.0,2,Michael Wong,Stamford,CT
223,836,Elk City,OK,1581.0,479.4652387911987,195.0,41.659574468085104,1592.980225865971,43411,90.54045317121512,88.2,282,11748,18.0,T,1689.0,310.0,865.5,990.0,1,Barbara Craig,Bismarck,ND
883,1526,Seattle,WA,219.0,693.2182985553773,2280.0,8.43481394842781,2290.493614922338,86375,124.6,112.8,73528,620195,970.0,F,73.0,2633.0,2703.0,23.0,1,Craig Ward,Bismarck,ND
432,1003,Manistee,MI,1539.0,483.8769371245806,895.0,18.703125,1780.321881009162,44330,91.61420311418284,91.4,320,5985,9.0,T,1614.0,807.0,962.0,1622.5,1,Edwin Beck,Bismarck,ND
163,1473,Durham,NC,504.0,608.3567134268537,2178.0,9.002310358105506,2235.55362270736,60714,99.8,96.4,25970,233790,366.0,F,497.0,2187.0,2651.0,74.0,1,Sean Allen,Bismarck,ND
219,307,McPherson,KS,478.0,611.9885063504821,719.0,21.462279293739968,863.3915681774985,57035,93.19619471306932,86.9,623,13371,21.0,T,647.0,1377.0,1438.0,903.0,2,Brent York,Stamford,CT
135,2194,Raton,NM,2461.0,348.38923484078646,1367.0,14.551724137931034,2815.1749501585155,31694,90.97296021355002,90.6,435,6330,10.0,T,2492.0,467.0,1185.0,1571.0,1,Katie Fields,Bismarck,ND
795,575,Bardstown,KY,570.0,595.6059425953678,1136.0,16.433333333333334,1270.9822972803358,56692,95.18373801470683,93.9,690,11339,18.0,T,660.0,1787.0,1520.0,1017.0,2,Christian Haley,Stamford,CT
870,2385,Mamou,LA,2629.0,299.8441659263726,1507.0,13.38095238095238,3030.2953651418206,27598,92.04114382127663,92.8,252,3372,5.0,T,2628.0,979.0,760.5,2253.5,2,Sarah Dunn,Stamford,CT
300,1865,Clover,SC,1100.0,530.0782143681888,2313.0,8.294670846394984,2561.2436432327167,49583,93.53902623426808,94.8,638,5292,8.0,T,1148.5,1457.0,1456.0,1760.0,1,Lydia Solomon,Bismarck,ND
773,1353,Durango,CO,365.0,636.3279533633786,2091.0,9.495711835334475,2122.617723472599,66132,103.92754184450382,105.8,1749,16608,26.0,T,345.0,2337.0,2065.5,761.0,1,Joseph Flores,Bismarck,ND
331,2574,Silver City,NM,2266.0,386.5953593691121,2503.0,7.18337912087912,3376.3538025509115,35116,90.833992568628,90.6,1456,10459,16.0,T,2303.0,416.0,1986.5,1082.0,1,Travis Aguirre,Bismarck,ND
580,1200,Montgomery City,MO,1899.0,442.907582061332,553.0,24.76530612244898,1977.8801783727952,40375,91.15897228963908,91.2,98,2427,4.0,T,1964.0,576.0,239.5,2584.0,1,Victoria Martin,Bismarck,ND
271,2249,Durant,OK,1968.0,434.4914872155159,2096.0,9.469176213857065,2875.1069545323007,39186,90.1881881532998,88.2,1833,17357,27.0,T,2054.0,254.0,2087.0,732.0,1,Jason Farley,Bismarck,ND
112,2106,Sweetwater,TX,1713.0,464.7998505417126,2143.0,9.183549783549784,2743.504692906502,42658,91.77713794503842,92.6,1155,10607,17.0,T,1762.0,869.0,1854.0,1067.0,1,John Hebert,Bismarck,ND
78,842,Frankfort,KY,490.0,609.8751418842226,1519.0,13.28099173553719,1596.0767525404283,53730,88.1,93.9,2057,27319,43.0,F,830.0,112.5,2131.0,516.0,1,Lance Jackson,Bismarck,ND
384,1654,Henderson,TX,1272.0,511.0555220769056,2020.0,9.891341256366724,2387.128819314115,47232,92.42048654136713,92.6,1178,11652,18.0,T,1342.5,1131.0,1871.5,997.0,2,Amanda Barrett,Stamford,CT
8,2661,Desert Hot Springs,CA,2573.0,318.51685764123005,2502.0,7.204383717620267,3588.9180820966085,34317,107.73998040208556,146.9,3513,25309,40.0,T,2343.0,2434.0,2316.0,551.0,2,Susan Holloway,Stamford,CT
248,6,Williamston,MI,116.0,750.7785238137736,107.0,59.078125,157.8131806916013,73125,97.39889685248674,91.4,64,3781,6.0,T,213.0,2047.0,119.0,2122.0,1,Cathy Oliver,Bismarck,ND
686,194,Osage,IA,636.0,586.1599802404296,154.0,48.06944444444444,654.3790950206158,54819,93.52224963825486,90.3,72,3461,5.0,T,759.5,1455.0,151.5,2229.5,1,Stephen Sutton,Bismarck,ND
676,2664,Opelousas,LA,2587.0,314.69221835075496,2496.0,7.21712158808933,3594.799716256804,27095,86.1,92.8,3224,23268,36.0,F,2643.0,51.5,2285.0,592.0,1,Jon Archer,Bismarck,ND
657,134,Eunice,NM,276.0,671.4110571048118,475.0,26.89814814814815,549.3641779366397,63138,94.03777213955492,90.6,108,2905,5.0,T,424.0,1562.0,267.0,2431.5,1,Mr. John Valentine,Bismarck,ND
